,indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,0,-1,6,3,6,0.43559316250197594,0.004688795295478392,"[['10_PAY_0', 1.0], ['11_PAY_2', 0.31559354066848755], ['17_PAY_AMT2', 0.18982413411140442]]","[['PAY_0', 0.31352764146170203], ['PAY_2', 0.09894729846633864], ['PAY_AMT2', 0.059515113060458445]]",0.8505330085754395,23,22,100000000,22,0,100000000,22,LIGHTGBM,NoneType,lightgbm,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,10,1.0,1.0,gbdt,10,binary:logistic,logloss,False,True,"DefaultIndiv: do_te:False,interp:11,depth:10,num_as_cat:False",,
1,0,1,6,3,6,0.4323938818795607,0.005436953519659035,"[['10_PAY_0', 1.0], ['11_PAY_2', 0.2917199432849884], ['8_LIMIT_BAL', 0.1196671798825264]]","[['PAY_0', 0.41374491806685815], ['PAY_2', 0.12069764403291602], ['LIMIT_BAL', 0.04951168753578786]]",1.9051110744476318,48,22,100000000,22,0,100000000,22,LIGHTGBM,NoneType,lightgbm,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,1.0,1.0,gbdt,10,binary:logistic,logloss,False,True,"DefaultIndiv: do_te:False,interp:11,depth:6,num_as_cat:False",,
2,0,9,6,3,6,0.4319276984505356,0.006318706292380089,"[['10_PAY_0', 1.0], ['8_LIMIT_BAL', 0.12849579751491547], ['17_PAY_AMT2', 0.1250321865081787]]","[['PAY_0', 0.4042402943560678], ['LIMIT_BAL', 0.05194317901094711], ['PAY_AMT2', 0.050543047878048926]]",1.090522289276123,44,22,22488,22,0,22488,22,XGBOOSTGBM,NoneType,gbtree,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,,,,10,binary:logistic,logloss,False,True,RANDOM,0.0001,0.0
indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,20,6,3,6,0.4339314930245281,0.0075563157281508956,"[['103_WoE:PAY_0:PAY_2.0', 1.0], ['72_ClusterTE:ClusterID35:PAY_0:PAY_5.0', 0.43074116110801697], ['35_CVTE:PAY_0:PAY_5.0', 0.1787555068731308]]","[['PAY_0', 0.3251444625843165], ['PAY_2', 0.15626381363212818], ['PAY_5', 0.09687546391063442]]",1.0124304294586182,30,110,100000000,94,21,100000000,110,LIGHTGBM,NoneType,lightgbm,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,1,1,gbdt,10,binary:logistic,logloss,False,True,SEQUENCE,,
indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,21,6,3,6,0.43460339327249664,0.006353974253798925,"[['56_CVTE:PAY_0:PAY_2:PAY_5.0', 1.0], ['41_CVTE:PAY_0:PAY_3.0', 0.8372987508773804], ['49_CVCatNumEnc:PAY_0:PAY_2:LIMIT_BAL.sd', 0.49846941232681274]]","[['PAY_0', 0.2773495184949791], ['PAY_2', 0.15537609666710328], ['PAY_3', 0.12436979676796592]]",0.9912052154541016,29,110,100000000,97,18,100000000,115,LIGHTGBM,NoneType,lightgbm,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,1,1,gbdt,10,binary:logistic,logloss,False,True,RANDOM,,
indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,22,6,3,6,0.43583261217232805,0.006415675295133854,"[['83_WoE:PAY_0:PAY_2:PAY_5.0', 1.0], ['82_WoE:PAY_0:PAY_2.0', 0.3116786777973175], ['32_WoE:PAY_0:PAY_4:PAY_5.0', 0.08240877091884613]]","[['PAY_0', 0.30046941277040934], ['PAY_2', 0.20716853464816803], ['PAY_5', 0.16207204632736674]]",0.9171702861785889,29,110,100000000,84,28,100000000,104,LIGHTGBM,NoneType,lightgbm,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,1,1,gbdt,10,binary:logistic,logloss,False,True,RANDOM,,
indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,23,6,3,6,0.43488500509485584,0.004939401610173232,"[['108_WoE:PAY_0:PAY_2:PAY_5.0', 1.0], ['50_NumToCatWoE:PAY_0:PAY_4:PAY_AMT1.0', 0.6255380849714277], ['69_WoE:PAY_0.0', 0.1826982001554897]]","[['PAY_0', 0.25556258412148736], ['PAY_2', 0.13573732545030068], ['PAY_5', 0.10523192484010321]]",1.1731593608856201,34,110,22488,97,18,22488,114,XGBOOSTGBM,NoneType,gbtree,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,,,,10,binary:logistic,logloss,False,True,SEQUENCE,0.0001,0
indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
1,25,6,3,6,0.4319276984505356,0.005035156292442551,"[['10_PAY_0', 1.0], ['11_PAY_2', 0.21235843002796173], ['8_LIMIT_BAL', 0.15472139418125153]]","[['PAY_0', 0.3384280205327645], ['BILL_AMT1', 0.07276807718944105], ['PAY_2', 0.07186804311780866]]",1.0948259830474854,50,22,22488,24,3,22488,24,XGBOOSTGBM,NoneType,gbtree,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,,,,10,binary:logistic,logloss,False,True,RANDOM,0.0001,0.0
